tailid;parentid;orgstructid;name_nb;name_nn;name_en;orgid;kommunenummer
42572;44422;39;"Volda DPS ";"Volda DPS ";"Volda District Psychiatric Centre";;
42573;21418;39;"Sola DPS ";"Sola DPS ";"Sola District Psychiatric Centre";;
21652;25652;39;"Randaberg lensmannskontor";"Randaberg lensmannskontor";"Randaberg Police Station (lensmann) ";;
21668;25652;39;"Sandnes politistasjon";"Sandnes politistasjon";"Sandnes Police Station ";;
29921;20528;38;"VOX, nasjonalt fagorgan for kompetansepolitikk";"VOX, nasjonalt fagorgan for kompetansepolitikk";"Vox, Norwegian Agency for Lifelong Learning";974788985;
29923;20528;52;Uninett;Üninett;Uninett;968100211;
29941;26713;24;Regjeringen;Regjeringa;Government;;
29981;;121;"Fritt sykehusvalg";"Fritt sykehusvalg";"Fritt sykehusvalg";;
30061;32189;35;"Statens autorisasjonskontor for helsepersonell";"Statens autorisasjonskontor for helsepersonell";"Norwegian Registration Authority for Health Personnel";982745500;
31129;42202;281;"Åseral forliksråd";"Åseral forliksråd";"Åseral Conciliation Board";;
31130;42202;281;"Åsnes forliksråd";"Åsnes forliksråd";"Åsnes Conciliation Board";;
36101;;121;"Spør OSS - Om å starte og drive bedrift";"Spør OSS - Om å starte og drive bedrift";"Spør OSS - Om å starte og drive bedrift";;
31162;32161;55;"SUSS - Senter for ungdomshelse, samliv og seksualitet";"SUSS - Senter for ungdomshelse, samliv og seksualitet";"SUSS - Senter for ungdomshelse, samliv og seksualitet";950206705;
36983;34847;39;"Fosterhjemstjenesten i Sandvika (Akershus)";"Fosterheimstenesta i Sandvika (Akershus)";"Sandvika foster care services (Akershus)";;
31202;38542;39;"Kriminalomsorgen region vest";"Kriminalomsorgen region vest";"Correctional Services, western region";982349028;
31203;38542;39;"Kriminalomsorgen region sørvest";"Kriminalomsorgen region sørvest";"Correctional Services, south-western region";;
31204;38542;39;"Kriminalomsorgen region sør";"Kriminalomsorgen region sør";"Correctional Services, southern region";982348714;
31205;38542;39;"Kriminalomsorgen region nordøst";"Kriminalomsorgen region nordøst";"Correctional Services, north-eastern region";982349214;
38682;42202;281;"Ringsaker forliksråd";"Ringsaker forliksråd";"Ringsaker Conciliation Board";;
38683;42202;281;"Os forliksråd (Hedmark)";"Os forliksråd (Hedmark)";"Os Conciliation Board (Hedmark)";;
34442;;81;"Redd Barna ";"Redd Barna ";"Save the Children Norway";941296459;
34443;;55;"Reform - Mannstelefonen";"Reform - Mannstelefonen";"Reform - Resource Centre for Men";983711871;
29858;;81;"Opplysningskontoret for egg og kjøtt";"Opplysningskontoret for egg og kjøtt";"Opplysningskontoret for egg og kjøtt";;
29859;40944;21;"Sør-Trøndelag jordskifterett";"Sør-Trøndelag jordskifterett";"Sør-Trøndelag County Land Consolidation Court";;
29866;32189;39;"Norsk pasientregister";"Norsk pasientregister";"Norwegian Patient Register ";;
29872;26888;33;Politidirektoratet;Politidirektoratet;"National Police Directorate";982531950;
29881;27130;38;"Opplysningsvesenets fond";"Opplysningsvesenets fond";"Opplysningsvesenets fond";970955569;
29882;20530;33;"Lotteri- og stiftelsestilsynet";"Lotteri- og stiftelsestilsynet";"Norwegian Gaming and Foundation Authority ";;
31059;42202;281;"Tolga forliksråd";"Tolga forliksråd";"Tolga Conciliation Board";;
31061;42202;281;"Tranøy forliksråd";"Tranøy forliksråd";"Tranøy Conciliation Board";;
31062;42202;281;"Tromsø forliksråd";"Tromsø forliksråd";"Tromsø Conciliation Board";;
31063;42202;281;"Trondheim forliksråd ";"Trondheim forliksråd ";"Trondheim Conciliation Board";;
31064;42202;281;"Trysil forliksråd";"Trysil forliksråd";"Trysil Conciliation Board";;
31065;42202;281;"Træna forliksråd";"Træna forliksråd";"Træna Conciliation Board";;
31066;42202;281;"Trøgstad forliksråd";"Trøgstad forliksråd";"Trøgstad Conciliation Board";;
31068;42202;281;"Tvedestrand forliksråd";"Tvedestrand forliksråd";"Tvedestrand Conciliation Board";;
31069;42202;281;"Tydal forliksråd";"Tydal forliksråd";"Tydal Conciliation Board";;
42287;41202;39;"Nasjonalt senter for samhandling og telemedisin";"Nasjonalt senter for samhandling og telemedisin";"Norwegian Centre for Integrated Care and Telemedicine";;
42302;32269;39;"Sykehuset Østfold";"Sykehuset Østfold";"Østfold Hospital";;
40682;39864;36;"Helseøkonomiforvaltningen (HELFO) Pasientformidling";"Helseøkonomiforvaltningen (HELFO) Pasientformidling";"Health Economics Administration (HELFO)  Patient care information";;
41422;26060;37;"NAV Lyngen";"NAV Lyngen";"NAV Lyngen";;
24876;33948;37;"Stavanger trafikkstasjon";"Stavanger trafikkstasjon";"Stavanger Traffic Services Office";;
24975;33761;37;"Svolvær trafikkstasjon";"Svolvær trafikkstasjon";"Svolvær traffic Services Office";;
24925;22317;37;"Tønsberg trafikkstasjon";"Tønsberg trafikkstasjon";"Tønsberg Traffic Services Office";;
24889;33948;37;"Voss trafikkstasjon";"Voss trafikkstasjon";"Voss Traffic Services Office";;
22265;24999;37;"Mattilsynet - Distriktskontoret for Aust-Agder";"Mattilsynet - Distriktskontoret for Aust-Agder";"Norwegian Food Safety Authority - District Office for Aust-Agder";;
22180;24999;37;"Mattilsynet - Distriktskontoret for Dalane, Sirdal og Flekkefjord";"Mattilsynet - Distriktskontoret for Dalane, Sirdal og Flekkefjord";"Norwegian Food Safety Authority - District Office for Dalane, Sirdal and Flekkefjord";;
22267;24997;37;"Mattilsynet - Distriktskontoret for Kongsberg";"Mattilsynet - Distriktskontoret for Kongsberg";"Norwegian Food Safety Authority - District Office for Kongsberg";;
22195;24997;37;"Mattilsynet - Distriktskontoret for Nedre Telemark";"Mattilsynet - Distriktskontoret for Nedre Telemark";"Norwegian Food Safety Authority - District Office for Nedre Telemark";;
22179;24999;37;"Mattilsynet - Distriktskontoret for Haugalandet";"Mattilsynet - Distriktskontoret for Haugalandet";"Norwegian Food Safety Authority - District Office for Haugalandet";;
22184;25000;37;"Mattilsynet - Distriktskontoret for Indre Sogn";"Mattilsynet - Distriktskontoret for Indre Sogn";"Norwegian Food Safety Authority - District Office for Indre Sogn";;
22240;25000;37;"Mattilsynet - Distriktskontoret for Hardanger og Voss";"Mattilsynet - Distriktskontoret for Hardanger og Voss";"Norwegian Food Safety Authority - District Office for Hardanger and Voss";;
44442;;39;"Sykehuset i Vestfold, Kysthospitalet - Stavern";"Sykehuset i Vestfold, Kysthospitalet - Stavern";"Sykehuset i Vestfold, Kysthospitalet - Stavern";;
25393;26608;39;"Møre og Romsdal, Sogn og Fjordane statsadvokatembeter";"Møre og Romsdal, Sogn og Fjordane statsadvokatembeter";"Møre og Romsdal, Sogn of Fjordane Public Prosecutor Offices";;
22779;25715;73;"Odda bibliotek";"Odda bibliotek";"Odda  Public Library";;
40387;40184;37;"Skatt vest Kinsarvik";"Skatt vest Kinsarvik";"Kinsarvik Tax Office";;
40392;40184;37;"Skatt vest Hjelmeland";"Skatt vest Hjelmeland";"Hjelmeland Tax Office";;
40403;40184;37;"Skatt vest Suldal";"Skatt vest Suldal";"Suldal Tax Office";;
40622;25300;58;"Nasjonalt infomasjonssenter for alternativ behandling - NIFAB";" ";"National Information Center for Complementary and Alternative Medicine - NIFAB";;
40742;27125;38;"Fylkesnemndene for barnevern og sosiale saker - sentralenheten ";"Fylkesnemndene for barnevern og sosiale saker - sentralenheten ";"National Office for Social Welfare Boards";995710757;
22722;25564;73;"Skaun folkebibliotek";"Skaun folkebibliotek";"Skaun Public Library";;
41722;42202;281;"Værøy forliksråd";"Værøy forliksråd";"Værøy Conciliation Board";;
39842;27130;38;"Nasjonalt kompetansesenter for fri programvare";"Nasjonalt kompetansesenter for fri programvare";"Nasjonalt kompetansesenter for fri programvare";991588566;
39784;26549;58;"NAV EØS Dagpenger";"NAV EØS-Dagpengar";"NAV EEA Unemployment Benefit Administration";;
42242;39864;36;"Helsetjenestens veiledningssenter ";"Helsetjenestens veiledningssenter ";"Health Service Advice Centre";;
22189;25001;37;"Mattilsynet - Distriktskontoret for Gauldal";"Mattilsynet - Distriktskontoret for Gauldal";"Norwegian Food Safety Authority - District Office for Gauldal";;
22246;25001;37;"Mattilsynet - Distriktskontoret for Sunnmøre";"Mattilsynet - Distriktskontoret for Sunnmøre";"Norwegian Food Safety Authority - District Office for Sunnmøre";;
22435;;81;"YS - Yrkesorganisasjonenes Sentralforbund";"YS - Yrkesorganisasjonenes Sentralforbund";"YS - Yrkesorganisasjonenes Sentralforbund";971454431;
22438;;77;"Storbritannias ambassade";"Storbritannias ambassade";"British Embassy";;
22439;;77;"Amerikas forente staters ambassade (USA)";"Amerikas forente staters ambassade (USA)";"Embassy of the United States of America";983447449;
22440;;77;"Venezuelas ambassade";"Venezuelas ambassade";"Embassy of the Bolivarian Republic of Venezuela";979624271;
22441;;77;"Serbias ambassade";"Serbias ambassade";"Embassy of the Republic of Serbia";989851837;
22442;;81;Akademikerne;Akademikerne;"Federation of Norwegian Professional Associations";979371349;
22445;32189;36;"Pasient- og brukerombudet i Akershus ";"Pasient- og brukerombudet i Akershus ";"Ombudsman for patients in Akerhus";;
22447;;81;Krisesentersekretariatet;Krisesentersekretariatet;Krisesentersekretariatet;971382325;
22448;;81;"Norsk krisesenterforbund";"Norsk krisesenterforbund";"Norsk krisesenterforbund";960524039;
22449;;82;"Krise- og incestsenteret i Fredrikstad";"Krise- og incestsenteret i Fredrikstad";"Krise- og incestsenteret i Fredrikstad";;
22450;;83;"Eva krisesenter, Halden";"Eva krisesenter, Halden";"Eva- The women's shelter in Halden";;
22451;;82;"Krisesenteret i Moss";"Krisesenteret i Moss";"Krisesenteret i Moss";992836229;
22452;;82;"Indre Østfold krisesenter";"Indre Østfold krisesenter";"The women's shelter in Indre Østfold";992033738;
22453;;82;"Sarpsborg Krisesenter";"Sarpsborg  krisesenter";"Sarpsborg Krisesenter";971250194;
22454;;82;"Romerike krisesenter";"Romerike krisesenter";"The Women's shelter in Romerike";997597575;
22455;;82;"Asker og Bærum krisesenter";"Asker og Bærum krisesenter";"Women's Shelter in Asker and Bærum";;
22456;27583;75;"Krisesenteret i Follo ";"Follo krisesenter";"Krisesenteret i Follo ";979211902;
22457;;82;"Oslo krisesenter";"Oslo krisesenter";"The women's shelter in Oslo";974338637;
22458;;82;"Hamar krisesenter";"Hamar krisesenter";"The women's shelter in Hamar";971484829;
22459;;82;"Glåmdal krisesenter ";"Glåmdal krisesenter ";"The women's shelter in Glåmdal";971484330;
22460;25287;75;"Krisesenteret for Nord-Østerdal og Røros ";"Krisesenteret for Nord-Østerdal og Røros ";"Krisesenteret for Nord-Østerdal og Røros ";;
22461;;82;"Gjøvik krisesenter";"Gjøvik krisesenter";"The Women's shelter in Gjøvik";971484462;
22462;;82;"Gudbrandsdal krisesenter ";"Gudbrandsdal krisesenter ";"The women's shelter in Gudbrandsdal";971528281;
22463;;77;"Thailands ambassade";"Thailands ambassade";"Royal Thai Embassy";;
22464;;77;"Tunisiske ambassade";"Tunisiske ambassade";"Embassy of the Republic of Tunisia";997364562;
22465;;77;"Tyrkias ambassade";"Tyrkias ambassade";"Turkish Embassy";;
22466;;82;"Betzy krisesenter";"Betzy krisesenter";"Betzy - The Women's shelter in Drammen";971484624;
22467;;82;"Hønefoss krisesenter";"Hønefoss krisesenter";"The Women's Shelter in Hønefoss";971484632;
34518;;81;"Foreningen for Fangers Pårørende (FFP)";"Foreningen for Fangers Pårørende (FFP)";"Foreningen for Fangers Pårørende (FFP)";971245506;
34534;35821;39;"Konfliktrådet i Vestfold";"Konfliktrådet i Vestfold";"Vestfold Mediation and Reconciliation Service";;
25138;35062;87;"Innovasjon Norge, Oppland";"Innovasjon Noreg, Oppland";"Innovation Norway, Oppland";;
25140;35062;87;"Innovasjon Norge,  Buskerud og Vestfold (Horten)";"Innovasjon Noreg, Buskerud og Vestfold (Horten)";"Innovation Norway, Buskerud and Vestfold";;
25141;35062;87;"Innovasjon Norge, Telemark";"Innovasjon Noreg, Telemark";"Innovation Norway, Telemark";;
25143;35062;87;"Innovasjon Norge, Agder (Kristiansand)";"Innovasjon Noreg, Agder (Kristiansand)";"Innovation Norway, Agder (Kristiansand)";;
25144;35062;87;"Innovasjon Norge, Rogaland";"Innovasjon Noreg, Rogaland";"Innovation Norway, Rogaland";;
25146;35062;87;"Innovasjon Norge, Hordaland";"Innovasjon Noreg, Hordaland";"Innovation Norway, Hordaland";;
25147;35062;87;"Innovasjon Norge, Sogn og Fjordane (Leikanger)";"Innovasjon Noreg, Sogn og Fjordane (Leikanger)";"Innovation Norway, Sogn og Fjordane (Leikanger)";;
25148;35062;87;"Innovasjon Norge, Møre og Romsdal (Ålesund)";"Innovasjon Noreg, Møre og Romsdal (Ålesund)";"Innovation Norway, Møre og Romsdal (Ålesund)";;
25149;35062;87;"Innovasjon Norge, Møre og Romsdal (Molde)";"Innovasjon Noreg, Møre og Romsdal (Molde)";"Innovation Norway, Møre og Romsdal (Molde) ";;
25151;35062;87;"Innovasjon Norge, Sør-Trøndelag";"Innovasjon Noreg, Sør-Trøndelag";"Innovation Norway, Sør-Trøndelag";;
21545;25277;39;"Oppdal lensmannskontor";"Oppdal lensmannskontor";"Oppdal Police Station (lensmann) ";;
21548;25277;39;"Rissa lensmannskontor";"Rissa lensmannskontor";"Rissa Police Station (lensmann) ";;
21551;25277;39;"Skaun lensmannskontor";"Skaun lensmannskontor";"Skaun Police Station (lensmann) ";;
21554;25277;39;"Heimdal politistasjon";"Heimdal politistasjon";"Heimdal Police Station ";;
21557;25302;39;"Frosta lensmannskontor";"Frosta lensmannskontor";"Frosta Police Station (lensmann) ";;
21558;25302;39;"Inderøy lensmannskontor";"Inderøy lensmannskontor";"Inderøy Police Station (lensmann) ";;
21559;25302;39;"Leksvik og Mosvik lensmannskontor";"Leksvik og Mosvik lensmannskontor";"Leksvik and Mosvik Police Station (lensmann) ";;
21561;25302;39;"Meråker lensmannskontor";"Meråker lensmannskontor";"Meråker Police Station (lensmann) ";;
21564;25302;39;"Stjørdal lensmannskontor";"Stjørdal lensmannskontor";"Stjørdal Police Station (lensmann) ";;
21565;25302;39;"Verdal lensmannskontor";"Verdal lensmannskontor";"Verdal Police Station (lensmann) ";;
21566;25775;39;"Smøla lensmannskontor";"Smøla lensmannskontor";"Smøla Police Station (lensmann) ";;
21567;25775;39;"Sunndal lensmannskontor";"Sunndal lensmannskontor";"Sunndal Police Station (lensmann) ";;
21570;25277;39;"Orkdal og Agdenes lensmannskontor";"Orkdal og Agdenes lensmannskontor";"Orkdal & Agdenes Police Station (lensmann) ";;
21571;26200;39;"Førde og Naustdal lensmannskontor";"Førde og Naustdal lensmannskontor";"Førde and Naustdal Police Station (lensmann) ";;
21572;26200;39;"Gaular lensmannskontor";"Gaular lensmannskontor";"Gaular Police Station (lensmann) ";;
20976;25939;73;"Servicekontoret i Inderøy kommune, Mosvik";"Servicekontoret i Inderøy kommune, Mosvik";"Inderøy Municipal Service Centre, Mosvik";;
36282;;82;"Jushjelpa i Midt-Norge";"Jushjelpa i Midt-Noreg";"Jushjelpa i Midt-Norge";880378902;
36283;25299;89;"Nasjonalt kunnskapssenter om vold og traumatisk stress ";"Nasjonalt kunnskapssenter om vold og traumatisk stress ";"Norwegian center for violence and traumatic stress studies";986304096;
37962;26064;37;"NAV Ytrebygda ";"NAV Ytrebygda ";"NAV Ytrebygda ";;
21573;26200;39;"Gloppen lensmannskontor";"Gloppen lensmannskontor";"Gloppen Police Station (lensmann) ";;
42782;26076;73;"Giske folkebibliotek";"Giske folkebibliotek";"Giske Public Library";;
42922;27022;73;"Askvoll bibliotek";"Askvoll bibliotek";"Askvoll Public Library";;
42923;27023;73;"Aurland folkebibliotek";"Aurland folkebibliotek";"Aurland Public Library";;
42924;26263;73;"Bremanger folkebibliotek";"Bremanger folkebibliotek";"Bremanger Public Library";;
42925;26249;73;"Eid folkebibliotek";"Eid folkebibliotek";"Eid Public Library";;
42926;26068;73;"Førde bibliotek";"Førde bibliotek";"Førde Public Library";;
42927;26082;73;"Gloppen folkebibliotek";"Gloppen folkebibliotek";"Gloppen Public Library";;
42928;26030;73;"Gulen folkebibliotek";"Gulen folkebibliotek";"Gulen Public Library";;
21672;26006;39;"Austevoll lensmannskontor";"Austevoll lensmannskontor";"Austevoll Police Station (lensmann) ";;
21674;26051;39;"Bømlo lensmannskontor";"Bømlo lensmannskontor";"Bømlo Police Station (lensmann) ";;
21675;26051;39;"Etne lensmannskontor";"Etne lensmannskontor";"Etne Police Station (lensmann) ";;
21678;25531;39;"Vinje lensmannskontor";"Vinje lensmannskontor";"Vinje Police Station (lensmann) ";;
21679;25531;39;"Kragerø politistasjon";"Kragerø politistasjon";"Kragerø Police Station ";;
31071;42202;281;"Tysfjord forliksråd";"Tysfjord forliksråd";"Tysfjord Conciliation Board";;
31072;42202;281;"Tysnes forliksråd";"Tysnes forliksråd";"Tysnes Conciliation Board";;
31073;42202;281;"Tysvær forliksråd";"Tysvær forliksråd";"Tysvær Conciliation Board";;
31075;42202;281;"Ullensaker forliksråd";"Ullensaker forliksråd";"Ullensaker Conciliation Board";;
31076;42202;281;"Ullensvang forliksråd";"Ullensvang forliksråd";"Ullensvang Conciliation Board";;
31077;42202;281;"Ulstein forliksråd";"Ulstein forliksråd";"Ulstein Conciliation Board";;
31078;42202;281;"Ulvik forliksråd";"Ulvik forliksråd";"Ulvik Conciliation Board";;
31079;42202;281;"Utsira forliksråd";"Utsira forliksråd";"Utsira Conciliation Board";;
31080;42202;281;"Vadsø forliksråd";"Vadsø forliksråd";"Vadsø Conciliation Board";;
31081;42202;281;"Vaksdal forliksråd";"Vaksdal forliksråd";"Vaksdal Conciliation Board";;
31082;42202;281;"Valle forliksråd";"Valle forliksråd";"Valle Conciliation Board";;
30957;42202;281;"Radøy forliksråd";"Radøy forliksråd";"Radøy Conciliation Board";;
30953;42202;281;"Osterøy forliksråd";"Osterøy forliksråd";"Osterøy Conciliation Board";;
30920;42202;281;"Narvik forliksråd";"Narvik forliksråd";"Narvik Conciliation Board";;
30915;42202;281;"Måsøy forliksråd";"Måsøy forliksråd";"Måsøy Conciliation Board";;
30910;42202;281;"Moskenes forliksråd";"Moskenes forliksråd";"Moskenes Conciliation Board";;
30997;42202;281;"Sigdal forliksråd";"Sigdal forliksråd";"Sigdal Conciliation Board";;
31007;42202;281;"Skjåk forliksråd";"Skjåk forliksråd";"Skjåk Conciliation Board";;
31013;42202;281;"Sogndal forliksråd";"Sogndal forliksråd";"Sogndal Conciliation Board";;
31008;42202;281;"Skodje forliksråd";"Skodje forliksråd";"Skodje Conciliation Board";;
31070;42202;281;"Tynset forliksråd";"Tynset forliksråd";"Tynset Conciliation Board";;
31056;42202;281;"Tjeldsund forliksråd";"Tjeldsund forliksråd";"Tjeldsund Conciliation Board";;
31042;42202;281;"Søgne forliksråd";"Søgne forliksråd";"Søgne Conciliation Board";;
31018;42202;281;"Sortland forliksråd";"Sortland forliksråd";"Sortland Conciliation Board";;
31086;42202;281;"Vanylven forliksråd";"Vanylven forliksråd";"Vanylven Conciliation Board";;
